paper_openalex_id,paper_title,conference,award_year,author_id,author_name,author_position
https://openalex.org/W2511192821,A2: Analog Malicious Hardware,S&P,2016,https://openalex.org/A5113456715,Todd Austin,middle
https://openalex.org/W2511192821,A2: Analog Malicious Hardware,S&P,2016,https://openalex.org/A5000767141,Dennis Sylvester,last
https://openalex.org/W2989358216,Don't Mind the Gap: Bridging Network-wide Objectives and Device-level Configurations,SIGCOMM,2016,https://openalex.org/A5075133765,Ryan Beckett,first
https://openalex.org/W2989358216,Don't Mind the Gap: Bridging Network-wide Objectives and Device-level Configurations,SIGCOMM,2016,https://openalex.org/A5013518229,Ratul Mahajan,middle
https://openalex.org/W2989358216,Don't Mind the Gap: Bridging Network-wide Objectives and Device-level Configurations,SIGCOMM,2016,https://openalex.org/A5014067492,Todd Millstein,middle
https://openalex.org/W2989358216,Don't Mind the Gap: Bridging Network-wide Objectives and Device-level Configurations,SIGCOMM,2016,https://openalex.org/A5112001300,Jitendra Padhye,middle
https://openalex.org/W2989358216,Don't Mind the Gap: Bridging Network-wide Objectives and Device-level Configurations,SIGCOMM,2016,https://openalex.org/A5049454219,David Walker,last
https://openalex.org/W2488265751,Eliminating Channel Feedback in Next-Generation Cellular Networks,SIGCOMM,2016,https://openalex.org/A5034738254,Deepak Vasisht,first
https://openalex.org/W2488265751,Eliminating Channel Feedback in Next-Generation Cellular Networks,SIGCOMM,2016,https://openalex.org/A5042675455,Swarun Kumar,middle
https://openalex.org/W2488265751,Eliminating Channel Feedback in Next-Generation Cellular Networks,SIGCOMM,2016,https://openalex.org/A5046388822,Hariharan Rahul,middle
https://openalex.org/W2488265751,Eliminating Channel Feedback in Next-Generation Cellular Networks,SIGCOMM,2016,https://openalex.org/A5052959289,Dina Katabi,last
https://openalex.org/W2950280161,Inter-Technology Backscatter: Towards Internet Connectivity for Implanted Devices,SIGCOMM,2016,https://openalex.org/A5080282367,Vikram Iyer,first
https://openalex.org/W2950280161,Inter-Technology Backscatter: Towards Internet Connectivity for Implanted Devices,SIGCOMM,2016,https://openalex.org/A5042415093,Vamsi Talla,middle
https://openalex.org/W2950280161,Inter-Technology Backscatter: Towards Internet Connectivity for Implanted Devices,SIGCOMM,2016,https://openalex.org/A5030516279,Bryce Kellogg,middle
https://openalex.org/W2950280161,Inter-Technology Backscatter: Towards Internet Connectivity for Implanted Devices,SIGCOMM,2016,https://openalex.org/A5011077730,Shyamnath Gollakota,middle
https://openalex.org/W2950280161,Inter-Technology Backscatter: Towards Internet Connectivity for Implanted Devices,SIGCOMM,2016,https://openalex.org/A5019043770,Joshua R. Smith,last
https://openalex.org/W2340380384,Understanding Information Need: An fMRI Study,SIGIR,2016,https://openalex.org/A5059100610,Yashar Moshfeghi,first
https://openalex.org/W2340380384,Understanding Information Need: An fMRI Study,SIGIR,2016,https://openalex.org/A5052475427,Peter Triantafillou,middle
https://openalex.org/W2340380384,Understanding Information Need: An fMRI Study,SIGIR,2016,https://openalex.org/A5054643754,Frank Pollick,last
https://openalex.org/W2339552468,On the Duration and Intensity of Competitions in Nonlinear Pólya Urn Processes with Fitness,SIGMETRICS,2016,https://openalex.org/A5101597771,Bo Jiang,first
https://openalex.org/W2339552468,On the Duration and Intensity of Competitions in Nonlinear Pólya Urn Processes with Fitness,SIGMETRICS,2016,https://openalex.org/A5082628103,Daniel R. Figueiredo,middle
https://openalex.org/W2339552468,On the Duration and Intensity of Competitions in Nonlinear Pólya Urn Processes with Fitness,SIGMETRICS,2016,https://openalex.org/A5035917702,Bruno Ribeiro,middle
https://openalex.org/W2339552468,On the Duration and Intensity of Competitions in Nonlinear Pólya Urn Processes with Fitness,SIGMETRICS,2016,https://openalex.org/A5036683370,Don Towsley,last
https://openalex.org/W2421547754,Wander Join: Online Aggregation via Random Walks,SIGMOD,2016,https://openalex.org/A5100450462,Li Fei-Fei,first
https://openalex.org/W2421547754,Wander Join: Online Aggregation via Random Walks,SIGMOD,2016,https://openalex.org/A5007360737,Bin Wu,middle
https://openalex.org/W2421547754,Wander Join: Online Aggregation via Random Walks,SIGMOD,2016,https://openalex.org/A5009196125,Ke Yi,middle
https://openalex.org/W2421547754,Wander Join: Online Aggregation via Random Walks,SIGMOD,2016,https://openalex.org/A5082679208,Zhuoyue Zhao,last
https://openalex.org/W2953390354,An Improved Distributed Algorithm for Maximal Independent Set,SODA,2016,https://openalex.org/A5088284921,Mohsen Ghaffari,first
https://openalex.org/W3163127969,Near-Optimal Light Spanners,SODA,2016,https://openalex.org/A5066485203,Shiri Chechik,first
https://openalex.org/W3163127969,Near-Optimal Light Spanners,SODA,2016,https://openalex.org/A5077977985,Christian Wulff‐Nilsen,last
https://openalex.org/W2963024133,Reed-Muller Codes Achieve Capacity on Erasure Channels,STOC,2016,https://openalex.org/A5030079757,Shrinivas Kudekar,first
https://openalex.org/W2963024133,Reed-Muller Codes Achieve Capacity on Erasure Channels,STOC,2016,https://openalex.org/A5101788564,Santhosh Kumar,middle
https://openalex.org/W2963024133,Reed-Muller Codes Achieve Capacity on Erasure Channels,STOC,2016,https://openalex.org/A5061114394,Marco Mondelli,middle
https://openalex.org/W2963024133,Reed-Muller Codes Achieve Capacity on Erasure Channels,STOC,2016,https://openalex.org/A5034044119,Henry D. Pfister,middle
https://openalex.org/W2963024133,Reed-Muller Codes Achieve Capacity on Erasure Channels,STOC,2016,https://openalex.org/A5019353548,Eren Şaşoğlu,middle
https://openalex.org/W2963024133,Reed-Muller Codes Achieve Capacity on Erasure Channels,STOC,2016,https://openalex.org/A5058759310,Rüdiger Urbanke,last
https://openalex.org/W2397754814,Explicit Two-Source Extractors and Resilient Functions,STOC,2016,https://openalex.org/A5045073799,Eshan Chattopadhyay,first
https://openalex.org/W2397754814,Explicit Two-Source Extractors and Resilient Functions,STOC,2016,https://openalex.org/A5052332525,David Zuckerman,last
https://openalex.org/W2409645877,Graph Isomorphism in Quasipolynomial Time,STOC,2016,https://openalex.org/A5014978503,László Babai,first
https://openalex.org/W2537074996,Rovables: Miniature On-Body Robots as Mobile Wearables,UIST,2016,https://openalex.org/A5101796605,Artem Dementyev,first
https://openalex.org/W2537074996,Rovables: Miniature On-Body Robots as Mobile Wearables,UIST,2016,https://openalex.org/A5002723576,Hsin-Liu Kao,middle
https://openalex.org/W2537074996,Rovables: Miniature On-Body Robots as Mobile Wearables,UIST,2016,https://openalex.org/A5103014803,Inrak Choi,middle
https://openalex.org/W2537074996,Rovables: Miniature On-Body Robots as Mobile Wearables,UIST,2016,https://openalex.org/A5085306711,Deborah Ajilo,middle
https://openalex.org/W2537074996,Rovables: Miniature On-Body Robots as Mobile Wearables,UIST,2016,https://openalex.org/A5059997035,Maggie Xu,middle
https://openalex.org/W2537074996,Rovables: Miniature On-Body Robots as Mobile Wearables,UIST,2016,https://openalex.org/A5086159548,Joseph A. Paradiso,middle
https://openalex.org/W2537074996,Rovables: Miniature On-Body Robots as Mobile Wearables,UIST,2016,https://openalex.org/A5111405419,Chris Schmandt,middle
https://openalex.org/W2537074996,Rovables: Miniature On-Body Robots as Mobile Wearables,UIST,2016,https://openalex.org/A5039900558,Sean Follmer,last
https://openalex.org/W2533619018,Zooids: Building Blocks for Swarm User Interfaces,UIST,2016,https://openalex.org/A5041275294,Mathieu Le Goc,first
https://openalex.org/W2533619018,Zooids: Building Blocks for Swarm User Interfaces,UIST,2016,https://openalex.org/A5065221891,Lawrence H. Kim,middle
https://openalex.org/W2533619018,Zooids: Building Blocks for Swarm User Interfaces,UIST,2016,https://openalex.org/A5032788742,Ali Parsaei,middle
https://openalex.org/W2533619018,Zooids: Building Blocks for Swarm User Interfaces,UIST,2016,https://openalex.org/A5060725233,Jean‐Daniel Fekete,middle
https://openalex.org/W2533619018,Zooids: Building Blocks for Swarm User Interfaces,UIST,2016,https://openalex.org/A5032305401,Pierre Dragicevic,middle
https://openalex.org/W2533619018,Zooids: Building Blocks for Swarm User Interfaces,UIST,2016,https://openalex.org/A5039900558,Sean Follmer,last
https://openalex.org/W2539017927,proCover: Sensory Augmentation of Prosthetic Limbs Using Smart Textile Covers,UIST,2016,https://openalex.org/A5020423438,Joanne Leong,first
https://openalex.org/W2539017927,proCover: Sensory Augmentation of Prosthetic Limbs Using Smart Textile Covers,UIST,2016,https://openalex.org/A5019954653,Patrick Parzer,middle
https://openalex.org/W2539017927,proCover: Sensory Augmentation of Prosthetic Limbs Using Smart Textile Covers,UIST,2016,https://openalex.org/A5060423255,Florian Perteneder,middle
https://openalex.org/W2539017927,proCover: Sensory Augmentation of Prosthetic Limbs Using Smart Textile Covers,UIST,2016,https://openalex.org/A5033561735,Teo Babic,middle
https://openalex.org/W2539017927,proCover: Sensory Augmentation of Prosthetic Limbs Using Smart Textile Covers,UIST,2016,https://openalex.org/A5105368417,Christian Rendl,middle
https://openalex.org/W2539017927,proCover: Sensory Augmentation of Prosthetic Limbs Using Smart Textile Covers,UIST,2016,https://openalex.org/A5057440817,Anita Vogl,middle
https://openalex.org/W2539017927,proCover: Sensory Augmentation of Prosthetic Limbs Using Smart Textile Covers,UIST,2016,https://openalex.org/A5087787572,Hubert Egger,middle
https://openalex.org/W2539017927,proCover: Sensory Augmentation of Prosthetic Limbs Using Smart Textile Covers,UIST,2016,https://openalex.org/A5016503150,Alex Olwal,middle
https://openalex.org/W2539017927,proCover: Sensory Augmentation of Prosthetic Limbs Using Smart Textile Covers,UIST,2016,https://openalex.org/A5009340165,Michael Haller,last
https://openalex.org/W2538172027,ViBand: High-Fidelity Bio-Acoustic Sensing Using Commodity Smartwatch Accelerometers,UIST,2016,https://openalex.org/A5039125132,Gierad Laput,first
https://openalex.org/W2538172027,ViBand: High-Fidelity Bio-Acoustic Sensing Using Commodity Smartwatch Accelerometers,UIST,2016,https://openalex.org/A5012394116,Robert Xiao,middle
https://openalex.org/W2538172027,ViBand: High-Fidelity Bio-Acoustic Sensing Using Commodity Smartwatch Accelerometers,UIST,2016,https://openalex.org/A5029290807,Chris Harrison,last
https://openalex.org/W4234138276,Compressed Linear Algebra for Large-Scale Machine Learning,VLDB,2016,https://openalex.org/A5112242537,Ahmed Elgohary,first
https://openalex.org/W4234138276,Compressed Linear Algebra for Large-Scale Machine Learning,VLDB,2016,https://openalex.org/A5053153176,Matthias Böehm,middle
https://openalex.org/W4234138276,Compressed Linear Algebra for Large-Scale Machine Learning,VLDB,2016,https://openalex.org/A5090729930,Peter J. Haas,middle
https://openalex.org/W4234138276,Compressed Linear Algebra for Large-Scale Machine Learning,VLDB,2016,https://openalex.org/A5074416632,Frederick Reiss,middle
https://openalex.org/W4234138276,Compressed Linear Algebra for Large-Scale Machine Learning,VLDB,2016,https://openalex.org/A5036119025,Berthold Reinwald,last
https://openalex.org/W2262364653,Social Networks Under Stress,WWW,2016,https://openalex.org/A5064158757,Daniel M. Romero,first
https://openalex.org/W2262364653,Social Networks Under Stress,WWW,2016,https://openalex.org/A5015711710,Brian Uzzi,middle
https://openalex.org/W2262364653,Social Networks Under Stress,WWW,2016,https://openalex.org/A5055710645,Jon Kleinberg,last
https://openalex.org/W2211594368,From Non-Negative to General Operator Cost Partitioning,AAAI,2015,https://openalex.org/A5078625191,Florian Pommerening,first
https://openalex.org/W2211594368,From Non-Negative to General Operator Cost Partitioning,AAAI,2015,https://openalex.org/A5033577488,Malte Helmert,middle
https://openalex.org/W2211594368,From Non-Negative to General Operator Cost Partitioning,AAAI,2015,https://openalex.org/A5021336998,Gabriele Röger,middle
https://openalex.org/W2211594368,From Non-Negative to General Operator Cost Partitioning,AAAI,2015,https://openalex.org/A5031089257,Jendrik Seipp,last
https://openalex.org/W2137231986,Learning Dynamic Feature Selection for Fast Sequential Prediction,ACL,2015,https://openalex.org/A5051203366,Emma Strubell,first
https://openalex.org/W2137231986,Learning Dynamic Feature Selection for Fast Sequential Prediction,ACL,2015,https://openalex.org/A5016501970,Luke Vilnis,middle
https://openalex.org/W2137231986,Learning Dynamic Feature Selection for Fast Sequential Prediction,ACL,2015,https://openalex.org/A5074887814,Kate Silverstein,middle
https://openalex.org/W2137231986,Learning Dynamic Feature Selection for Fast Sequential Prediction,ACL,2015,https://openalex.org/A5107835063,Andrew McCallum,last
https://openalex.org/W2251557434,Improving Evaluation of Machine Translation Quality Estimation,ACL,2015,https://openalex.org/A5020500064,Yvette Graham,first
https://openalex.org/W1974329625,Affordance++: Allowing Objects to Communicate Dynamic Use,CHI,2015,https://openalex.org/A5052549454,Pedro Lopes,first
https://openalex.org/W1974329625,Affordance++: Allowing Objects to Communicate Dynamic Use,CHI,2015,https://openalex.org/A5088559756,Patrik Jonell,middle
https://openalex.org/W1974329625,Affordance++: Allowing Objects to Communicate Dynamic Use,CHI,2015,https://openalex.org/A5010621134,Patrick Baudisch,last
https://openalex.org/W2077940530,VelociTap: Investigating Fast Mobile Text Entry using Sentence-Based Decoding of Touchscreen Keyboard Input,CHI,2015,https://openalex.org/A5030075645,Keith Vertanen,first
https://openalex.org/W2077940530,VelociTap: Investigating Fast Mobile Text Entry using Sentence-Based Decoding of Touchscreen Keyboard Input,CHI,2015,https://openalex.org/A5013958366,Haythem Memmi,middle
https://openalex.org/W2077940530,VelociTap: Investigating Fast Mobile Text Entry using Sentence-Based Decoding of Touchscreen Keyboard Input,CHI,2015,https://openalex.org/A5013050933,Justin Emge,middle
https://openalex.org/W2077940530,VelociTap: Investigating Fast Mobile Text Entry using Sentence-Based Decoding of Touchscreen Keyboard Input,CHI,2015,https://openalex.org/A5109263062,Shyam Reyal,middle
https://openalex.org/W2077940530,VelociTap: Investigating Fast Mobile Text Entry using Sentence-Based Decoding of Touchscreen Keyboard Input,CHI,2015,https://openalex.org/A5042452579,Per Ola Kristensson,last
https://openalex.org/W2171022339,What Makes Interruptions Disruptive?: A Process-Model Account of the Effects of the Problem State Bottleneck on Task Interruption and Resumption,CHI,2015,https://openalex.org/A5047208930,Jelmer P. Borst,first
https://openalex.org/W2171022339,What Makes Interruptions Disruptive?: A Process-Model Account of the Effects of the Problem State Bottleneck on Task Interruption and Resumption,CHI,2015,https://openalex.org/A5069787995,Niels Taatgen,middle
https://openalex.org/W2171022339,What Makes Interruptions Disruptive?: A Process-Model Account of the Effects of the Problem State Bottleneck on Task Interruption and Resumption,CHI,2015,https://openalex.org/A5035761327,Hedderik van Rijn,last
https://openalex.org/W1993143504,Lightweight Relief Shearing for Enhanced Terrain Perception on Interactive Maps,CHI,2015,https://openalex.org/A5079469658,Wesley Willett,first
https://openalex.org/W1993143504,Lightweight Relief Shearing for Enhanced Terrain Perception on Interactive Maps,CHI,2015,https://openalex.org/A5070162998,Bernhard Jenny,middle
https://openalex.org/W1993143504,Lightweight Relief Shearing for Enhanced Terrain Perception on Interactive Maps,CHI,2015,https://openalex.org/A5083454802,Tobias Isenberg,middle
https://openalex.org/W1993143504,Lightweight Relief Shearing for Enhanced Terrain Perception on Interactive Maps,CHI,2015,https://openalex.org/A5032305401,Pierre Dragicevic,last
https://openalex.org/W2169549255,The Social Impact of a Robot Co-Worker in Industrial Settings,CHI,2015,https://openalex.org/A5073533400,Allison Sauppé,first
https://openalex.org/W2169549255,The Social Impact of a Robot Co-Worker in Industrial Settings,CHI,2015,https://openalex.org/A5017344436,Bilge Mutlu,last
https://openalex.org/W2114469472,Sangeet Swara: A Community-Moderated Voice Forum in Rural India,CHI,2015,https://openalex.org/A5072922547,Aditya Vashistha,first
https://openalex.org/W2114469472,Sangeet Swara: A Community-Moderated Voice Forum in Rural India,CHI,2015,https://openalex.org/A5023381858,Edward Cutrell,middle
https://openalex.org/W2114469472,Sangeet Swara: A Community-Moderated Voice Forum in Rural India,CHI,2015,https://openalex.org/A5104065501,Gaetano Borriello,middle
https://openalex.org/W2114469472,Sangeet Swara: A Community-Moderated Voice Forum in Rural India,CHI,2015,https://openalex.org/A5112027527,William Thies,last
https://openalex.org/W2171206549,Understanding and Supporting Fathers and Fatherhood on Social Media Sites,CHI,2015,https://openalex.org/A5064547400,Tawfiq Ammari,first
https://openalex.org/W2171206549,Understanding and Supporting Fathers and Fatherhood on Social Media Sites,CHI,2015,https://openalex.org/A5021777354,Sarita Schoenebeck,last
https://openalex.org/W2071865879,Patina Engraver: Visualizing Activity Logs as Patina in Fashionable Trackers,CHI,2015,https://openalex.org/A5051977325,Moon-Hwan Lee,first
https://openalex.org/W2071865879,Patina Engraver: Visualizing Activity Logs as Patina in Fashionable Trackers,CHI,2015,https://openalex.org/A5065073074,Seijin Cha,middle
https://openalex.org/W2071865879,Patina Engraver: Visualizing Activity Logs as Patina in Fashionable Trackers,CHI,2015,https://openalex.org/A5014268612,Tek-Jin Nam,last
https://openalex.org/W2162482411,Fluid Grouping: Quantifying Group Engagement around Interactive Tabletop Exhibits in the Wild,CHI,2015,https://openalex.org/A5049952020,Florian Block,first
https://openalex.org/W2162482411,Fluid Grouping: Quantifying Group Engagement around Interactive Tabletop Exhibits in the Wild,CHI,2015,https://openalex.org/A5050003935,James Hammerman,middle
https://openalex.org/W2162482411,Fluid Grouping: Quantifying Group Engagement around Interactive Tabletop Exhibits in the Wild,CHI,2015,https://openalex.org/A5078687182,Michael Horn,middle
https://openalex.org/W2162482411,Fluid Grouping: Quantifying Group Engagement around Interactive Tabletop Exhibits in the Wild,CHI,2015,https://openalex.org/A5015147785,Amy Spiegel,middle
https://openalex.org/W2162482411,Fluid Grouping: Quantifying Group Engagement around Interactive Tabletop Exhibits in the Wild,CHI,2015,https://openalex.org/A5108400576,J. Christiansen,middle
https://openalex.org/W2162482411,Fluid Grouping: Quantifying Group Engagement around Interactive Tabletop Exhibits in the Wild,CHI,2015,https://openalex.org/A5056557824,Brenda Phillips,middle
https://openalex.org/W2162482411,Fluid Grouping: Quantifying Group Engagement around Interactive Tabletop Exhibits in the Wild,CHI,2015,https://openalex.org/A5018629002,Judy Diamond,middle
https://openalex.org/W2162482411,Fluid Grouping: Quantifying Group Engagement around Interactive Tabletop Exhibits in the Wild,CHI,2015,https://openalex.org/A5058190042,E. Margaret Evans,middle
https://openalex.org/W2162482411,Fluid Grouping: Quantifying Group Engagement around Interactive Tabletop Exhibits in the Wild,CHI,2015,https://openalex.org/A5109811954,Chia Shen,last
https://openalex.org/W1972988737,Resilience Mitigates the Negative Effects of Adolescent Internet Addiction and Online Risk Exposure,CHI,2015,https://openalex.org/A5032530421,Pamela Wiśniewski,first
https://openalex.org/W1972988737,Resilience Mitigates the Negative Effects of Adolescent Internet Addiction and Online Risk Exposure,CHI,2015,https://openalex.org/A5014238668,Haiyan Jia,middle
https://openalex.org/W1972988737,Resilience Mitigates the Negative Effects of Adolescent Internet Addiction and Online Risk Exposure,CHI,2015,https://openalex.org/A5100461422,Na Wang,middle
https://openalex.org/W1972988737,Resilience Mitigates the Negative Effects of Adolescent Internet Addiction and Online Risk Exposure,CHI,2015,https://openalex.org/A5113823922,Saijing Zheng,middle
https://openalex.org/W1972988737,Resilience Mitigates the Negative Effects of Adolescent Internet Addiction and Online Risk Exposure,CHI,2015,https://openalex.org/A5043431594,Heng Xu,middle
https://openalex.org/W1972988737,Resilience Mitigates the Negative Effects of Adolescent Internet Addiction and Online Risk Exposure,CHI,2015,https://openalex.org/A5083871571,Mary Beth Rosson,middle
https://openalex.org/W1972988737,Resilience Mitigates the Negative Effects of Adolescent Internet Addiction and Online Risk Exposure,CHI,2015,https://openalex.org/A5054610664,John M. Carroll,last
https://openalex.org/W2148163144,BaseLase: An Interactive Focus+Context Laser Floor,CHI,2015,https://openalex.org/A5042409370,Jörg Müller,first
https://openalex.org/W2148163144,BaseLase: An Interactive Focus+Context Laser Floor,CHI,2015,https://openalex.org/A5024841000,Dieter Eberle,middle
https://openalex.org/W2148163144,BaseLase: An Interactive Focus+Context Laser Floor,CHI,2015,https://openalex.org/A5025561860,Constantin Schmidt,last
https://openalex.org/W2141795668,Tiree Energy Pulse: Exploring Renewable Energy Forecasts on the Edge of the Grid,CHI,2015,https://openalex.org/A5059093960,Will Simm,first
https://openalex.org/W2141795668,Tiree Energy Pulse: Exploring Renewable Energy Forecasts on the Edge of the Grid,CHI,2015,https://openalex.org/A5043206670,Maria Angela Ferrario,middle
https://openalex.org/W2141795668,Tiree Energy Pulse: Exploring Renewable Energy Forecasts on the Edge of the Grid,CHI,2015,https://openalex.org/A5031519539,Adrian Friday,middle
https://openalex.org/W2141795668,Tiree Energy Pulse: Exploring Renewable Energy Forecasts on the Edge of the Grid,CHI,2015,https://openalex.org/A5102719098,Peter Newman,middle
https://openalex.org/W2141795668,Tiree Energy Pulse: Exploring Renewable Energy Forecasts on the Edge of the Grid,CHI,2015,https://openalex.org/A5084276322,Stephen Forshaw,middle
https://openalex.org/W2141795668,Tiree Energy Pulse: Exploring Renewable Energy Forecasts on the Edge of the Grid,CHI,2015,https://openalex.org/A5018177929,Mike Hazas,middle
https://openalex.org/W2141795668,Tiree Energy Pulse: Exploring Renewable Energy Forecasts on the Edge of the Grid,CHI,2015,https://openalex.org/A5026971062,Alan Dix,last
https://openalex.org/W2163444123,"iSkin: Flexible, Stretchable and Visually Customizable On-Body Touch Sensors for Mobile Computing",CHI,2015,https://openalex.org/A5000906180,Martin Weigel,first
https://openalex.org/W2163444123,"iSkin: Flexible, Stretchable and Visually Customizable On-Body Touch Sensors for Mobile Computing",CHI,2015,https://openalex.org/A5103414046,Tong Lu,middle
https://openalex.org/W2163444123,"iSkin: Flexible, Stretchable and Visually Customizable On-Body Touch Sensors for Mobile Computing",CHI,2015,https://openalex.org/A5019033794,Gilles Bailly,middle
https://openalex.org/W2163444123,"iSkin: Flexible, Stretchable and Visually Customizable On-Body Touch Sensors for Mobile Computing",CHI,2015,https://openalex.org/A5003084232,Antti Oulasvirta,middle
https://openalex.org/W2163444123,"iSkin: Flexible, Stretchable and Visually Customizable On-Body Touch Sensors for Mobile Computing",CHI,2015,https://openalex.org/A5050506400,Carmel Majidi,middle
https://openalex.org/W2163444123,"iSkin: Flexible, Stretchable and Visually Customizable On-Body Touch Sensors for Mobile Computing",CHI,2015,https://openalex.org/A5069105456,Jürgen Steimle,last
https://openalex.org/W2040372247,Designing Political Deliberation Environments to Support Interactions in the Public Sphere,CHI,2015,https://openalex.org/A5048101000,Bryan Semaan,first
https://openalex.org/W2040372247,Designing Political Deliberation Environments to Support Interactions in the Public Sphere,CHI,2015,https://openalex.org/A5087981305,Heather Faucett,middle
https://openalex.org/W2040372247,Designing Political Deliberation Environments to Support Interactions in the Public Sphere,CHI,2015,https://openalex.org/A5038803238,Scott P. Robertson,middle
https://openalex.org/W2040372247,Designing Political Deliberation Environments to Support Interactions in the Public Sphere,CHI,2015,https://openalex.org/A5017969777,Misa Maruyama,middle
https://openalex.org/W2040372247,Designing Political Deliberation Environments to Support Interactions in the Public Sphere,CHI,2015,https://openalex.org/A5060197233,Sara Douglas,last
https://openalex.org/W1924429363,From User-Centered to Adoption-Centered Design: A Case Study of an HCI Research Innovation Becoming a Product,CHI,2015,https://openalex.org/A5052798169,Michael Barrett,first
https://openalex.org/W1924429363,From User-Centered to Adoption-Centered Design: A Case Study of an HCI Research Innovation Becoming a Product,CHI,2015,https://openalex.org/A5011928142,Elizabeth Davidson,middle
https://openalex.org/W1924429363,From User-Centered to Adoption-Centered Design: A Case Study of an HCI Research Innovation Becoming a Product,CHI,2015,https://openalex.org/A5008573786,Jaideep Prabhu,middle
https://openalex.org/W1924429363,From User-Centered to Adoption-Centered Design: A Case Study of an HCI Research Innovation Becoming a Product,CHI,2015,https://openalex.org/A5034061494,Stephen L. Vargo,last
https://openalex.org/W2193303691,"Acoustruments: Passive, Acoustically-Driven, Interactive Controls for Handheld Devices",CHI,2015,https://openalex.org/A5039125132,Gierad Laput,first
https://openalex.org/W2193303691,"Acoustruments: Passive, Acoustically-Driven, Interactive Controls for Handheld Devices",CHI,2015,https://openalex.org/A5017750168,Eric Brockmeyer,middle
https://openalex.org/W2193303691,"Acoustruments: Passive, Acoustically-Driven, Interactive Controls for Handheld Devices",CHI,2015,https://openalex.org/A5068828035,Moshe Mahler,middle
https://openalex.org/W2193303691,"Acoustruments: Passive, Acoustically-Driven, Interactive Controls for Handheld Devices",CHI,2015,https://openalex.org/A5039238746,Scott E. Hudson,middle
https://openalex.org/W2193303691,"Acoustruments: Passive, Acoustically-Driven, Interactive Controls for Handheld Devices",CHI,2015,https://openalex.org/A5029290807,Chris Harrison,last
https://openalex.org/W2149252982,Unequal Representation and Gender Stereotypes in Image Search Results for Occupations,CHI,2015,https://openalex.org/A5089605137,Matthew Kay,first
https://openalex.org/W2149252982,Unequal Representation and Gender Stereotypes in Image Search Results for Occupations,CHI,2015,https://openalex.org/A5019767181,Cynthia Matuszek,middle
https://openalex.org/W2149252982,Unequal Representation and Gender Stereotypes in Image Search Results for Occupations,CHI,2015,https://openalex.org/A5068504623,Sean A. Munson,last
https://openalex.org/W2071620178,Sharing is Caring: Assistive Technology Designs on Thingiverse,CHI,2015,https://openalex.org/A5065621152,Erin Buehler,first
https://openalex.org/W2071620178,Sharing is Caring: Assistive Technology Designs on Thingiverse,CHI,2015,https://openalex.org/A5026377321,Stacy Branham,middle
https://openalex.org/W2071620178,Sharing is Caring: Assistive Technology Designs on Thingiverse,CHI,2015,https://openalex.org/A5064398083,Abdullah Ali,middle
https://openalex.org/W2071620178,Sharing is Caring: Assistive Technology Designs on Thingiverse,CHI,2015,https://openalex.org/A5108258077,Jeremy Chang,middle
https://openalex.org/W2071620178,Sharing is Caring: Assistive Technology Designs on Thingiverse,CHI,2015,https://openalex.org/A5035482300,Megan Hofmann,middle
https://openalex.org/W2071620178,Sharing is Caring: Assistive Technology Designs on Thingiverse,CHI,2015,https://openalex.org/A5007483171,Amy Hurst,middle
https://openalex.org/W2071620178,Sharing is Caring: Assistive Technology Designs on Thingiverse,CHI,2015,https://openalex.org/A5086948505,Shaun K. Kane,last
https://openalex.org/W1964639420,ColourID: Improving Colour Identification for People with Impaired Colour Vision,CHI,2015,https://openalex.org/A5045769819,David R. Flatla,first
https://openalex.org/W1964639420,ColourID: Improving Colour Identification for People with Impaired Colour Vision,CHI,2015,https://openalex.org/A5064335088,Alan R. Andrade,middle
https://openalex.org/W1964639420,ColourID: Improving Colour Identification for People with Impaired Colour Vision,CHI,2015,https://openalex.org/A5023724965,Ross Teviotdale,middle
https://openalex.org/W1964639420,ColourID: Improving Colour Identification for People with Impaired Colour Vision,CHI,2015,https://openalex.org/A5091000507,Dylan Knowles,middle
https://openalex.org/W1964639420,ColourID: Improving Colour Identification for People with Impaired Colour Vision,CHI,2015,https://openalex.org/A5047038293,Craig Stewart,last
https://openalex.org/W2068176125,Assessing the Impact of Syntactic and Semantic Structures for Answer Passages Reranking,CIKM,2015,https://openalex.org/A5019276791,Kateryna Tymoshenko,first
https://openalex.org/W2068176125,Assessing the Impact of Syntactic and Semantic Structures for Answer Passages Reranking,CIKM,2015,https://openalex.org/A5056376686,Alessandro Moschitti,last
https://openalex.org/W1938204631,DynamicFusion: Reconstruction and Tracking of Non-rigid Scenes in Real-Time,CVPR,2015,https://openalex.org/A5111628551,Richard A. Newcombe,first
https://openalex.org/W1938204631,DynamicFusion: Reconstruction and Tracking of Non-rigid Scenes in Real-Time,CVPR,2015,https://openalex.org/A5108257764,Dieter Fox,middle
https://openalex.org/W1938204631,DynamicFusion: Reconstruction and Tracking of Non-rigid Scenes in Real-Time,CVPR,2015,https://openalex.org/A5068254275,Steven M. Seitz,last
https://openalex.org/W1558278838,An average-case depth hierarchy theorem for Boolean circuits,FOCS,2015,https://openalex.org/A5013166918,Johan Håstad,first
https://openalex.org/W1558278838,An average-case depth hierarchy theorem for Boolean circuits,FOCS,2015,https://openalex.org/A5007686466,Benjamin Rossman,middle
