author_id,author_name,award_year,conference,career_age_at_award,author_position,match_route,works_count,cited_by_count,h_index,i10_index,2yr_mean_citedness,first_pub_year,counts_by_year
https://openalex.org/A5078903072,Robert B. Lull,2018,CHI,4,3,SS→title→OA,22,366,9,9,0.0,2014,"[{""year"": 2014, ""works_count"": 4, ""oa_works_count"": 0, ""cited_by_count"": 53}, {""year"": 2015, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 89}, {""year"": 2016, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 65}, {""year"": 2017, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 111}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 36}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 12}, {""year"": 2024, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}]"
https://openalex.org/A5011438930,Jessica L. Feuston,2018,CHI,4,2,SS→DOI→OA,21,676,12,15,12.5,2014,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 5}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 56}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 84}, {""year"": 2018, ""works_count"": 4, ""oa_works_count"": 0, ""cited_by_count"": 171}, {""year"": 2019, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 67}, {""year"": 2020, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 122}, {""year"": 2021, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 84}, {""year"": 2022, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 58}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 4}, {""year"": 2024, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 25}]"
https://openalex.org/A5091847639,Caroline Edasis,2018,CHI,2,3,SS→DOI→OA,5,497,5,5,0.0,2016,"[{""year"": 2016, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 131}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 274}, {""year"": 2018, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 92}]"
https://openalex.org/A5075026385,Miro Mannino,2018,CHI,0,1,SS→DOI→OA,13,128,3,3,0.25,2019,"[{""year"": 2018, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 84}, {""year"": 2019, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 35}, {""year"": 2020, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 5}, {""year"": 2021, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 3}, {""year"": 2024, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 1}, {""year"": 2025, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}]"
https://openalex.org/A5086240513,Josh Andrés,2018,CHI,3,3,SS→DOI→OA,82,1198,20,30,2.96,2015,"[{""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 11}, {""year"": 2016, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 28}, {""year"": 2018, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 211}, {""year"": 2019, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 57}, {""year"": 2020, ""works_count"": 16, ""oa_works_count"": 5, ""cited_by_count"": 332}, {""year"": 2021, ""works_count"": 11, ""oa_works_count"": 4, ""cited_by_count"": 299}, {""year"": 2022, ""works_count"": 11, ""oa_works_count"": 7, ""cited_by_count"": 103}, {""year"": 2023, ""works_count"": 8, ""oa_works_count"": 5, ""cited_by_count"": 83}, {""year"": 2024, ""works_count"": 11, ""oa_works_count"": 8, ""cited_by_count"": 47}, {""year"": 2025, ""works_count"": 11, ""oa_works_count"": 4, ""cited_by_count"": 27}, {""year"": 2026, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 0}]"
https://openalex.org/A5109428307,Jen Liu,2018,CHI,1,1,SS→DOI→OA,20,402,6,5,2.1666666666666665,2017,"[{""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 6}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 245}, {""year"": 2019, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 70}, {""year"": 2020, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2021, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 51}, {""year"": 2022, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 14}, {""year"": 2023, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 3}, {""year"": 2024, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 9}, {""year"": 2025, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 4}]"
https://openalex.org/A5103026409,Sharifa Sultana,2018,CHI,0,1,SS→DOI→OA,67,753,14,17,0.7857142857142857,2018,"[{""year"": 2018, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 193}, {""year"": 2019, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 129}, {""year"": 2020, ""works_count"": 4, ""oa_works_count"": 0, ""cited_by_count"": 92}, {""year"": 2021, ""works_count"": 6, ""oa_works_count"": 1, ""cited_by_count"": 164}, {""year"": 2022, ""works_count"": 8, ""oa_works_count"": 3, ""cited_by_count"": 109}, {""year"": 2023, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 33}, {""year"": 2024, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 17}, {""year"": 2025, ""works_count"": 7, ""oa_works_count"": 6, ""cited_by_count"": 11}, {""year"": 2026, ""works_count"": 31, ""oa_works_count"": 29, ""cited_by_count"": 5}]"
https://openalex.org/A5091174431,Izabelle Janzen,2018,CHI,2,2,SS→DOI→OA,5,93,3,2,0.0,2016,"[{""year"": 2016, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 33}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 53}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 7}]"
https://openalex.org/A5011207998,Urmila Mahadev,2018,FOCS,4,1,SS→DOI→OA,12,321,6,3,0.0,2014,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 6}, {""year"": 2018, ""works_count"": 7, ""oa_works_count"": 5, ""cited_by_count"": 276}, {""year"": 2021, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 8}, {""year"": 2022, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 31}]"
https://openalex.org/A5112345861,Khot Subhash,2018,FOCS,0,1,SS→DOI→OA,1,72,1,1,0.0,2018,"[{""year"": 2018, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 72}]"
https://openalex.org/A5063520549,Dor Minzer,2018,FOCS,3,2,SS→DOI→OA,111,448,11,12,1.1666666666666667,2015,"[{""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 55}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 2}, {""year"": 2018, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 105}, {""year"": 2019, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 25}, {""year"": 2020, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 3}, {""year"": 2021, ""works_count"": 9, ""oa_works_count"": 9, ""cited_by_count"": 37}, {""year"": 2022, ""works_count"": 22, ""oa_works_count"": 11, ""cited_by_count"": 92}, {""year"": 2023, ""works_count"": 18, ""oa_works_count"": 14, ""cited_by_count"": 73}, {""year"": 2024, ""works_count"": 20, ""oa_works_count"": 15, ""cited_by_count"": 42}, {""year"": 2025, ""works_count"": 18, ""oa_works_count"": 7, ""cited_by_count"": 13}, {""year"": 2026, ""works_count"": 10, ""oa_works_count"": 10, ""cited_by_count"": 1}]"
https://openalex.org/A5068145628,Christy A. Coghlan,2018,FSE,0,2,GS→title→OA,7,162,4,2,0.0,2018,"[{""year"": 2018, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 102}, {""year"": 2019, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 60}, {""year"": 2021, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 0}]"
https://openalex.org/A5023724495,Wensheng Dou,2018,FSE,4,2,SS→DOI→OA,88,791,18,28,2.625,2014,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 46}, {""year"": 2015, ""works_count"": 6, ""oa_works_count"": 1, ""cited_by_count"": 29}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 73}, {""year"": 2017, ""works_count"": 18, ""oa_works_count"": 10, ""cited_by_count"": 84}, {""year"": 2018, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 93}, {""year"": 2019, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 76}, {""year"": 2020, ""works_count"": 6, ""oa_works_count"": 1, ""cited_by_count"": 53}, {""year"": 2021, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 44}, {""year"": 2022, ""works_count"": 8, ""oa_works_count"": 2, ""cited_by_count"": 118}, {""year"": 2023, ""works_count"": 9, ""oa_works_count"": 2, ""cited_by_count"": 112}, {""year"": 2024, ""works_count"": 8, ""oa_works_count"": 6, ""cited_by_count"": 37}, {""year"": 2025, ""works_count"": 14, ""oa_works_count"": 7, ""cited_by_count"": 26}, {""year"": 2026, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 0}]"
https://openalex.org/A5091720485,Anish Athalye,2018,ICML,5,1,SS→title→OA,22,4829,12,12,0.6,2018,"[{""year"": 2013, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2017, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 737}, {""year"": 2018, ""works_count"": 6, ""oa_works_count"": 5, ""cited_by_count"": 3382}, {""year"": 2019, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 601}, {""year"": 2020, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 3}, {""year"": 2021, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 103}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2024, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 3}, {""year"": 2026, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 0}]"
https://openalex.org/A5017596078,Lydia T. Liu,2018,ICML,2,1,SS→DOI→OA,33,184,7,6,1.0,2016,"[{""year"": 2016, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 10}, {""year"": 2018, ""works_count"": 9, ""oa_works_count"": 6, ""cited_by_count"": 70}, {""year"": 2019, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 29}, {""year"": 2020, ""works_count"": 5, ""oa_works_count"": 5, ""cited_by_count"": 36}, {""year"": 2021, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 1}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 1}, {""year"": 2023, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 28}, {""year"": 2024, ""works_count"": 5, ""oa_works_count"": 5, ""cited_by_count"": 8}, {""year"": 2025, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 1}]"
https://openalex.org/A5047182302,Esther Rolf,2018,ICML,4,3,SS→DOI→OA,59,2157,10,10,2.5833333333333335,2014,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 1}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 2}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 3}, {""year"": 2019, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 21}, {""year"": 2020, ""works_count"": 11, ""oa_works_count"": 9, ""cited_by_count"": 1993}, {""year"": 2021, ""works_count"": 8, ""oa_works_count"": 8, ""cited_by_count"": 11}, {""year"": 2022, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 2}, {""year"": 2023, ""works_count"": 6, ""oa_works_count"": 6, ""cited_by_count"": 62}, {""year"": 2024, ""works_count"": 8, ""oa_works_count"": 7, ""cited_by_count"": 23}, {""year"": 2025, ""works_count"": 8, ""oa_works_count"": 7, ""cited_by_count"": 39}, {""year"": 2026, ""works_count"": 8, ""oa_works_count"": 8, ""cited_by_count"": 0}]"
https://openalex.org/A5102012317,Lingling Fan,2018,ICSE,2,1,SS→DOI→OA,63,1716,22,31,0.4666666666666667,2016,"[{""year"": 2016, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 22}, {""year"": 2017, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 254}, {""year"": 2018, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 216}, {""year"": 2019, ""works_count"": 8, ""oa_works_count"": 3, ""cited_by_count"": 297}, {""year"": 2020, ""works_count"": 6, ""oa_works_count"": 2, ""cited_by_count"": 235}, {""year"": 2021, ""works_count"": 10, ""oa_works_count"": 4, ""cited_by_count"": 371}, {""year"": 2022, ""works_count"": 9, ""oa_works_count"": 3, ""cited_by_count"": 245}, {""year"": 2023, ""works_count"": 6, ""oa_works_count"": 3, ""cited_by_count"": 69}, {""year"": 2024, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 3}, {""year"": 2025, ""works_count"": 8, ""oa_works_count"": 4, ""cited_by_count"": 4}, {""year"": 2026, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 0}]"
https://openalex.org/A5071723330,Timo Rehfeld,2018,ICSE,2,1,GS→title→OA,13,12073,7,6,0.0,2016,"[{""year"": 2016, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 11995}, {""year"": 2017, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 50}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 10}, {""year"": 2020, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 7}, {""year"": 2021, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 1}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 10}]"
https://openalex.org/A5103226106,Leonardo Sousa,2018,ICSE,5,1,SS→DOI→OA,32,677,15,20,3.0,2013,"[{""year"": 2013, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 1}, {""year"": 2016, ""works_count"": 5, ""oa_works_count"": 1, ""cited_by_count"": 169}, {""year"": 2017, ""works_count"": 7, ""oa_works_count"": 1, ""cited_by_count"": 176}, {""year"": 2018, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 120}, {""year"": 2019, ""works_count"": 4, ""oa_works_count"": 0, ""cited_by_count"": 62}, {""year"": 2020, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 135}, {""year"": 2021, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 1}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 3}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 4}, {""year"": 2025, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 6}]"
https://openalex.org/A5056334354,Rijnard van Tonder,2018,ICSE,5,1,SS→DOI→OA,25,306,9,9,6.0,2014,"[{""year"": 2013, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2014, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 10}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 15}, {""year"": 2018, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 153}, {""year"": 2019, ""works_count"": 6, ""oa_works_count"": 3, ""cited_by_count"": 82}, {""year"": 2020, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 12}, {""year"": 2021, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2022, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 22}, {""year"": 2023, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2024, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 12}]"
https://openalex.org/A5009835433,Calvin Loncaric,2018,ICSE,3,1,SS→DOI→OA,11,130,6,4,0.0,2015,"[{""year"": 2015, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 10}, {""year"": 2016, ""works_count"": 7, ""oa_works_count"": 1, ""cited_by_count"": 90}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 30}]"
https://openalex.org/A5082629071,Michael Rath,2018,ICSE,1,1,SS→DOI→OA,102,267,8,6,0.0,2017,"[{""year"": 2017, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 28}, {""year"": 2018, ""works_count"": 29, ""oa_works_count"": 25, ""cited_by_count"": 182}, {""year"": 2019, ""works_count"": 63, ""oa_works_count"": 61, ""cited_by_count"": 32}, {""year"": 2020, ""works_count"": 8, ""oa_works_count"": 6, ""cited_by_count"": 25}]"
https://openalex.org/A5032569584,Jacob Rendall,2018,ICSE,3,2,SS→DOI→OA,6,267,5,5,0.0,2015,"[{""year"": 2015, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 10}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 123}, {""year"": 2018, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 134}]"
https://openalex.org/A5030456881,Chun Kai Ling,2018,IJCAI,3,1,SS→DOI→OA,50,158,5,5,0.21739130434782608,2016,"[{""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 1}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 65}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 21}, {""year"": 2019, ""works_count"": 6, ""oa_works_count"": 6, ""cited_by_count"": 43}, {""year"": 2020, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 6}, {""year"": 2021, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 5}, {""year"": 2022, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 1}, {""year"": 2023, ""works_count"": 9, ""oa_works_count"": 7, ""cited_by_count"": 11}, {""year"": 2024, ""works_count"": 8, ""oa_works_count"": 7, ""cited_by_count"": 5}, {""year"": 2025, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 0}, {""year"": 2026, ""works_count"": 12, ""oa_works_count"": 12, ""cited_by_count"": 0}]"
