year,conference,paper_title,paper_url,authors
2017,PLDI,Low Overhead Dynamic Binary Translation on ARM,https://www.semanticscholar.org/paper/d5aa8f0f8f19791e421cfadd77a5eb298d06aa3a,"Amanieu D'Antras, University of Manchester ; et al. Cosmin Gorgovan, University of Manchester Jim Garside, University of Manchester Mikel Luján, University of Manchester"
2017,PLDI,Repairing sequential consistency in C/C++11,https://www.semanticscholar.org/paper/d42aab91d132fc801b4773b09fa3e61fdc12eed3,"Ori Lahav, Max Planck Institute for Software Systems ; et al. Viktor Vafeiadis, Max Planck Institute for Software Systems Jeehoon Kang, Seoul National University Chung-Kil Hur, Seoul National University Derek Dreyer, Max Planck Institute for Software Systems"
2017,PLDI,Compiling without continuations,https://www.semanticscholar.org/paper/18344f8daf595f91f18fdd6d2b2dff99423087b6,"Luke Maurer, University of Oregon ; et al. Paul Downen, University of Oregon Zena M. Ariola, University of Oregon Simon Peyton Jones, Microsoft"
2017,PLDI,Bringing the web up to speed with WebAssembly,https://www.semanticscholar.org/paper/f9420023ec1ee6d7d61d8f61f3c7df33b59afe61,"Andreas Haas, Google ; et al. Andreas Rossberg, Google Derek L. Schuff, Google Ben L. Titzer, Google Michael Holman, Microsoft Dan Gohman, Mozilla Corporation Luke Wagner, Mozilla Corporation Alon Zakai, Mozilla Corporation JF Bastien, Apple"
2017,SIGMOD,Parallelizing Sequential Graph Computations,https://www.semanticscholar.org/paper/b75eaa6208939f5c5db3a4657e39f63956440f13,"Wenfei Fan, University of Edinburgh ; et al. Jingbo Xu, University of Edinburgh Yinghui Wu, Washington State University Wenyuan Yu, Beihang University Jiaxin Jiang, Hong Kong Baptist University Zeyu Zheng, Peking University Bohan Zhang, Peking University Yang Cao, University of Edinburgh Chao Tian, University of Edinburgh"
2017,SOSP,"The Efficient Server Audit Problem, Deduplicated Re-execution, and the Web",https://www.semanticscholar.org/paper/8ad98c87bd3f9ef1299a6fbf3e0a58376366f2f1,"Cheng Tan, New York University ; et al. Lingfan Yu, New York University Joshua B. Leners, Two Sigma Michael Walfish, New York University"
2017,SOSP,DeepXplore: Automated Whitebox Testing of Deep Learning Systems,https://www.semanticscholar.org/paper/945e51a317feac511739da4c642e8b8aab7f7905,"Kexin Pei, Columbia University ; et al. Yinzhi Cao, Lehigh University Junfeng Yang, Columbia University Suman Jana, Columbia University"
2016,CHI,The Effect of Visual Appearance on the Performance of Continuous Sliders and Visual Analogue Scales,https://www.semanticscholar.org/paper/a901f5afe745a4d0c348619d2035b823b7fbd2c3,"Justin Matejka, Autodesk ; et al. Michael Glueck, Autodesk Tovi Grossman, Autodesk George Fitzmaurice, Autodesk"
2016,CHI,Designing Movement-based Play With Young People Using Powered Wheelchairs,https://www.semanticscholar.org/paper/aba0b83cff5037cc0fecc320c0eca901bd06a1b8,"Kathrin Gerling, University of Lincoln ; et al. Kieran Hicks, University of Lincoln Michael Kalyn, University of Lincoln Adam Evans, University of Copenhagen Conor Linehan, University College Cork"
2016,CHI,Object-Oriented Drawing,https://www.semanticscholar.org/paper/c9e6032ff75a12db98f360f71395b758cd762e10,"Haijun Xia, University of Toronto ; et al. Bruno Araujo, University of Toronto Tovi Grossman, Autodesk Daniel Wigdor, University of Toronto"
2016,CHI,Enabling Designers to Foresee Which Colors Users Cannot See,https://www.semanticscholar.org/paper/1110852f906fe08d42814a051e4e8c15f0b930b5,"Katharina Reinecke, University of Washington ; et al. David R. Flatla, University of Dundee Christopher Brooks, University of Michigan"
2016,CHI,On Looking at the Vagina through Labella,https://www.semanticscholar.org/paper/dfe4e373bab4f089ac5f6fc1990a5d195d4d85b8,"Teresa Almeida, Newcastle University ; et al. Rob Comber, Newcastle University Gavin Wood, Newcastle University Dean Saraf, Newcastle University Madeline Balaam, Newcastle University"
2016,CHI,Project Jacquard: Interactive Digital Textiles at Scale,https://www.semanticscholar.org/paper/77cbb0b6e8264a244f230f5b0acabc3e1a121df2,"Ivan Poupyrev, Google ; et al. Nan-Wei Gong, Google Shiho Fukuhara, Google Mustafa Emre Karagozler, Google Carsten Schwesig, Google Karen E. Robinson, Google"
2016,CHI,"""I don't Want to Wear a Screen"": Probing Perceptions of and Possibilities for Dynamic Displays on Clothing",https://scholar.google.com/scholar?as_q=&num=10&btnG=Search+Scholar&as_epq='I+don't+Want+to+Wear+a+Screen':+Probing+Perceptions+of+and+Possibilities+for+Dynamic+Displays+on+Clothing&as_oq=&as_eq=&as_occt=any&as_sauthors=Devendorf,"Laura Devendorf, University of California, Berkeley ; et al. Joanne Lo, University of California, Berkeley Noura Howell, University of California, Berkeley Jung Lin Lee, University of California, Berkeley Nan-Wei Gong, Google M. Emre Karagozler, Google Shiho Fukuhara, Google Ivan Poupyrev, Google Eric Paulos, University of California, Berkeley Kimiko Ryokai, University of California, Berkeley"
2016,CHI,Momentary Pleasure or Lasting Meaning?: Distinguishing Eudaimonic and Hedonic User Experiences,https://www.semanticscholar.org/paper/b1f4a240eb7075cdc779d3991ae407406b881fda,"Elisa D. Mekler, University of Basel Kasper Hornbæk, University of Copenhagen"
2016,CHI,RapID: A Framework for Fabricating Low-Latency Interactive Objects with RFID Tags,https://www.semanticscholar.org/paper/b8c2bd4df9ff1491c81996f3356655364461e851,"Andrew Spielberg, Massachusetts Institute of Technology ; et al. Alanson Sample, Disney Research Scott E. Hudson, Carnegie Mellon University Jennifer Mankoff, Carnegie Mellon University James McCann, Disney Research"
2016,CHI,HCI Research as Problem-Solving,https://www.semanticscholar.org/paper/fe8dc0b2afe806b6a81cf51f77c4a5ec2b288ef1,"Antti Oulasvirta, Aalto University Kasper Hornbæk, University of Copenhagen"
2016,CHI,Haptic Wave: A Cross-Modal Interface for Visually Impaired Audio Producers,https://www.semanticscholar.org/paper/184f57d55a3316788937cec730ea1aa8c4a9163d,"Atau Tanaka & Adam Parkinson, Goldsmiths, University of London"
2016,CHI,FlexCase: Enhancing Mobile Interaction with a Flexible Sensing and Display Cover,https://www.semanticscholar.org/paper/d8091cc14d0aed2d7b269954cb4266ce09a62d45,"Christian Rendl, University of Applied Sciences Upper Austria ; et al. David Kim, Microsoft Patrick Parzer, University of Applied Sciences Upper Austria Sean Fanello, Microsoft Martin Zirkl, Institute of Surface Technologies and Photonics Gregor Scheipl, Joanneum Research Forschungsgesellschaft m.b.H Michael Haller, University of Applied Sciences Upper Austria Shahram Izadi, Microsoft"
2016,CHI,Dear Diary: Teens Reflect on Their Weekly Online Risk Experiences,https://www.semanticscholar.org/paper/038a7022fe49414db777498099914318560e9a99,"Pamela Wisniewski, University of Central Florida ; et al. Heng Xu, Pennsylvania State University Mary Beth Rosson, Pennsylvania State University Daniel F. Perkins, Pennsylvania State University John M. Carroll, Pennsylvania State University"
2016,CHI,Understanding and Mitigating the Effects of Device and Cloud Service Design Decisions on the Environmental Footprint of Digital Infrastructure,https://www.semanticscholar.org/paper/bded1890007ac871e470e95135a3bc745e5b19b6,"Chris Preist, University of Bristol ; et al. Daniel Schien, University of Bristol Eli Blevis, Indiana University Bloomington"
2016,CHI,Enhancing Cross-Device Interaction Scripting with Interactive Illustrations,https://www.semanticscholar.org/paper/9266f823aeb982743d20834a5aeebece4d254f9a,"Pei-Yu (Peggy) Chi, University of California, Berkeley ; et al. Yang Li, Google Björn Hartmann, University of California, Berkeley"
2016,CHI,Learn Piano with BACh: An Adaptive Learning Interface that Adjusts Task Difficulty Based on Brain State,https://www.semanticscholar.org/paper/263f4ce7b6f8ad684ec8f77accedbfb77202f016,"Beste F. Yuksel, Tufts University ; et al. Kurt B. Oleson, Tufts University Lane Harrison, Worcester Polytechnic Institute Evan M. Peck, Bucknell University Daniel Afergan, Tufts University Remco Chang, Tufts University Robert JK Jacob, Tufts University"
2016,CHI,Smart Touch: Improving Touch Accuracy for People with Motor Impairments with Template Matching,https://www.semanticscholar.org/paper/4e36e8637a6e0892eb2d6cda79537a5e0b189968,"Martez E. Mott, University of Washington ; et al. Radu-Daniel Vatavu, Ștefan cel Mare University of Suceava Shaun K. Kane, University of Colorado Boulder Jacob O. Wobbrock, University of Washington"
2016,CHI,"Building a Personalized, Auto-Calibrating Eye Tracker from User Interactions",https://www.semanticscholar.org/paper/22b6fad8a72b84ea2b58eafeec084c6c0890c89e,"Michael Xuelin Huang, Hong Kong Polytechnic University ; et al. Tiffany C.K. Kwok, Hong Kong Polytechnic University Grace Ngai, Hong Kong Polytechnic University Stephen C.F. Chan, Hong Kong Polytechnic University Hong Va Leong, Hong Kong Polytechnic University"
2016,CHI,Developing and Validating the User Burden Scale: A Tool for Assessing User Burden in Computing Systems,https://www.semanticscholar.org/paper/01df97006cb76cb513933ac5b3307b5afadcf942,"Hyewon Suh, University of Washington ; et al. Nina Shahriaree, University of Washington Eric B. Hekler, Arizona State University Julie A. Kientz, University of Washington"
2016,CHI,Foraging Among an Overabundance of Similar Variants,https://www.semanticscholar.org/paper/27fdb872558ea94409418ef1831e1bde92d3ab4a,"Sruti Srinivasa Ragavan, Oregon State University ; et al. Sandeep Kaur Kuttal, Oregon State University Charles Hill, Oregon State University Anita Sarma, Oregon State University David Piorkowski, Oregon State University Margaret Burnett, Oregon State University"
2016,CHI,"Finding Email in a Multi-Account, Multi-Device World",https://www.semanticscholar.org/paper/a72e95252f4ebeea6a59d9c5a7d45e071bc0a6ef,"Marta E. Cecchinato, University College London ; et al. Abigail Sellen, Microsoft Milad Shokouhi, Microsoft Gavin Smyth, Microsoft"
2016,CHI,Empath: Understanding Topic Signals in Large-Scale Text,https://www.semanticscholar.org/paper/f43fa6f5a00246958e19d3ab8fa9cd5dbb511e33,"Ethan Fast, Stanford University ; et al. Binbin Chen, Stanford University Michael Bernstein, Stanford University"
2016,CHI,Lock n' LoL: Group-based Limiting Assistance App to Mitigate Smartphone Distractions in Group Activities,https://www.semanticscholar.org/paper/4200587a846a2b63387f1d017ce2734234d5c93f,"Minsam Ko, KAIST ; et al. Seungwoo Choi, KAIST Koji Yatani, University of Tokyo Uichin Lee, KAIST"
2016,ICML,Dueling Network Architectures for Deep Reinforcement Learning,https://www.semanticscholar.org/paper/4c05d7caa357148f0bbd61720bdd35f0bc05eb81,"Ziyu Wang, Google ; et al. Tom Schaul, Google Matteo Hessel, Google Hado van Hasselt, Google Marc Lanctot, Google Nando de Freitas, University of Oxford"
2016,ICML,Pixel Recurrent Neural Networks,https://www.semanticscholar.org/paper/41f1d50c85d3180476c4c7b3eea121278b0d8474,"Aaron Van den Oord, Google ; et al. Nal Kalchbrenner, Google Koray Kavukcuoglu, Google"
2016,ICML,Ensuring Rapid Mixing and Low Bias for Asynchronous Gibbs Sampling,https://www.semanticscholar.org/paper/5acd38bf0d012d569099eee391358ced154fe144,"Christopher De Sa, Stanford University ; et al. Chris Re, Stanford University Kunle Olukotun, Stanford University"
2016,ICSE,Efficient Large-Scale Trace Checking Using MapReduce,https://www.semanticscholar.org/paper/a93120f6b99990264f2bedb06d9e46280decdcb0,"Marcello M. Bersani, Politecnico di Milano ; et al. Domenico Bianculli, University of Luxembourg Carlo Ghezzi, Politecnico di Milano Srđan Krstić, Politecnico di Milano Pierluigi San Pietro, Politecnico di Milano"
2016,ICSE,Energy Profiles of Java Collections Classes,https://www.semanticscholar.org/paper/4d125e263c46f397a17758ec3cae63b81615889a,"Samir Hasan, Auburn University ; et al. Zachary King, Auburn University Munawar Hafiz, Auburn University Mohammed Sayagh, Polytechnique Montréal Bram Adams, Polytechnique Montréal Abram Hindle, University of Alberta"
2016,ICSE,Feedback-Directed Instrumentation for Deployed JavaScript Applications,https://www.semanticscholar.org/paper/9084b4a680207eed17376904b654cde503c97fbb,"Magnus Madsen, University of Waterloo ; et al. Frank Tip, Samsung Esben Andreasen, Aarhus University Koushik Sen, University of California, Berkeley Anders Møller, Aarhus University"
2016,ICSE,From Word Embeddings to Document Similarities for Improved Information Retrieval in Software Engineering,https://www.semanticscholar.org/paper/3041a9265afb2ebdb4915aa9572668bb7f32b0ef,"Xin Ye, Ohio University ; et al. Hui Shen, Ohio University Xiao Ma, Ohio University Razvan Bunescu, Ohio University Chang Liu, Ohio University"
2016,ICSE,Guiding Dynamic Symbolic Execution toward Unverified Program Executions,https://www.semanticscholar.org/paper/42c2b452fa1a25324ff4ef67d16234a27cc364aa,"Maria Christakis, ETH Zurich ; et al. Peter Müller, ETH Zurich Valentin Wüstholz, ETH Zurich"
2016,ICSE,"On the Techniques We Create, the Tools We Build, and Their Misalignments: A Study of KLEE",https://www.semanticscholar.org/paper/0c3f6413b362992b5e7b6d20a6bd057ad18cf92f,"Eric F. Rizzi, GrammaTech ; et al. Sebastian Elbaum, University of Nebraska–Lincoln Matthew B. Dwyer, University of Nebraska–Lincoln"
2016,ICSE,Termination-Checking for LLVM Peephole Optimizations,https://www.semanticscholar.org/paper/b46d11568ee12f4ba5aaaaf923b73dfc0f2d9593,"David Menendez & Santosh Nagarakatte, Rutgers University"
2016,ICSE,VDTest: An Automated Framework to Support Testing for Virtual Devices,https://www.semanticscholar.org/paper/f452576de6eb14b3f0a294438a073f67957a6e31,"Tingting Yu, University of Kentucky ; et al. Xiao Qu, ABB Switzerland Ltd Corporate Research Myra B. Cohen, University of Nebraska–Lincoln"
2016,ICSE,Work Practices and Challenges in Pull-Based Development: The Contributor's Perspective,https://www.semanticscholar.org/paper/7fdacde2b12d6cb122d620d1f6b266e22a6a72a0,"Georgios Gousios, Radboud University Nijmegen ; et al. Margaret-Anne Storey, University of Victoria Alberto Bacchelli, Delft University of Technology"
2016,NeurIPS,Value Iteration Networks,https://scholar.google.com/scholar?as_q=&num=10&btnG=Search+Scholar&as_epq=Value+Iteration+Networks&as_oq=&as_eq=&as_occt=any&as_sauthors=Tamar,"Aviv Tamar, University of California, Berkeley ; et al. Yi Wu, University of California, Berkeley Garrett Thomas, University of California, Berkeley Sergey Levine, University of California, Berkeley Pieter Abbeel, University of California, Berkeley"
2016,OSDI,Ryoan: A Distributed Sandbox for Untrusted Computation on Secret Data,https://www.semanticscholar.org/paper/f70052c91dc7c75a215d4dbc8c473db84414ced0,"Tyler Hunt, University of Texas at Austin ; et al. Zhiting Zhu, University of Texas at Austin Yuanzhong Xu, University of Texas at Austin Simon Peter, University of Texas at Austin Emmett Witchel, University of Texas at Austin"
2016,OSDI,Early Detection of Configuration Errors to Reduce Failure Damage,https://www.semanticscholar.org/paper/b2abc9a3f374ab7191e321025106b2b24775b785,"Tianyin Xu, University of California, San Diego ; et al. Xinxin Jin, University of California, San Diego Peng Huang, University of California, San Diego Yuanyuan Zhou, University of California, San Diego Shan Lu, University of Chicago Long Jin, University of California, San Diego Shankar Pasupathy, NetApp"
2016,OSDI,Push-Button Verification of File Systems via Crash Refinement,https://www.semanticscholar.org/paper/c67aae21549ee703cd07d541500198081ef8cc83,"Helgi Sigurbjarnarson, University of Washington ; et al. James Bornholt, University of Washington Emina Torlak, University of Washington Xi Wang, University of Washington"
2016,PLDI,Into the Depths of C: Elaborating the De Facto Standards,https://www.semanticscholar.org/paper/5ddc6a439cdc9b4eaebdad8c20976f1f0be4523f,"Kayvan Memarian, University of Cambridge ; et al. Justus Matthiesen, University of Cambridge James Lingard, University of Cambridge Kyndylan Nienhuis, University of Cambridge David Chisnall, University of Cambridge Robert N. M. Watson, University of Cambridge Peter Sewell, University of Cambridge"
2016,PLDI,Transactional Data Structure Libraries,https://www.semanticscholar.org/paper/202d6e1bc26a9ec2fe69c60ccc9b898c22425ed4,"Alexander Spiegelman, Technion – Israel Institute of Technology ; et al. Guy Golan-Gueta, Yahoo Idit Keidar, Technion – Israel Institute of Technology"
2016,PLDI,Types from data: Making structured data first-class citizens in F#,https://www.semanticscholar.org/paper/a9cea64ed69ae54c050dd1b42c84f213d1107816,"Tomas Petricek, University of Cambridge ; et al. Gustavo Guerra, Microsoft Don Syme, Microsoft"
2016,PLDI,Assessing the limits of program-specific garbage collection performance,https://www.semanticscholar.org/paper/4af11afcd5f448e667d705b08f65e4968f497d14,"Nicholas Jacek, University of Massachusetts Amherst ; et al. Meng-Chieh Chiu, University of Massachusetts Amherst Benjamin Marlin, University of Massachusetts Amherst Eliot Moss, University of Massachusetts Amherst"
2016,SIGMOD,Wander Join: Online Aggregation via Random Walks,https://www.semanticscholar.org/paper/e794e6e9881c673d9dd63d823e10118b209cae62,"Feifei Li, University of Utah ; et al. Bin Wu, Hong Kong University of Science and Technology Ke Yi, Hong Kong University of Science and Technology Zhuoyue Zhao, Shanghai Jiao Tong University"
2015,CHI,Affordance++: Allowing Objects to Communicate Dynamic Use,https://www.semanticscholar.org/paper/eaef8333b197738ce67a52f4b4af4bf951728df4,"Pedro Lopes, Hasso Plattner Institute ; et al. Patrik Jonell, Hasso Plattner Institute Patrick Baudisch, Hasso Plattner Institute"
2015,CHI,VelociTap: Investigating Fast Mobile Text Entry using Sentence-Based Decoding of Touchscreen Keyboard Input,https://www.semanticscholar.org/paper/5d18dd15f7ff960f8e6b5fc5635c802696928544,"Keith Vertanen, Montana Technological University ; et al. Haythem Memmi, Montana Technological University Justin Emge, Montana Technological University Shyam Reyal, University of St Andrews Per Ola Kristensson, University of Cambridge"
2015,CHI,What Makes Interruptions Disruptive?: A Process-Model Account of the Effects of the Problem State Bottleneck on Task Interruption and Resumption,https://www.semanticscholar.org/paper/19b28ad84b72266365b13e773ffcf519ce200643,"Jelmer P. Borst, University of Groningen ; et al. Niels A. Taatgen, University of Groningen Hedderik van Rijn, University of Groningen"
2015,CHI,Lightweight Relief Shearing for Enhanced Terrain Perception on Interactive Maps,https://www.semanticscholar.org/paper/ea163f96c14fcccd6d87da765efa26eea08c0c65,"Wesley Willett, Inria ; et al. Bernhard Jenny, Oregon State University Tobias Isenberg, Inria Pierre Dragicevic, Inria"
2015,CHI,The Social Impact of a Robot Co-Worker in Industrial Settings,https://www.semanticscholar.org/paper/41aac743d2fd8f20e6e7f130c2c9fb98ce0a5088,"Allison Sauppé & Bilge Mutlu, University of Wisconsin–Madison"
2015,CHI,Sangeet Swara: A Community-Moderated Voice Forum in Rural India,https://www.semanticscholar.org/paper/9db63428512284ffa09abdd25f335239a3407945,"Aditya Vashistha, University of Washington ; et al. Edward Cutrell, Microsoft Gaetano Borriello, University of Washington William Thies, Microsoft"
2015,CHI,Understanding and Supporting Fathers and Fatherhood on Social Media Sites,https://www.semanticscholar.org/paper/444dd40629498fcfbd7686dedd31c2382834f900,"Tawfiq Ammari & Sarita Schoenebeck, University of Michigan"
2015,CHI,Patina Engraver: Visualizing Activity Logs as Patina in Fashionable Trackers,https://www.semanticscholar.org/paper/d34a06dabccdcdc8211dcc988c70a27b4bce46d5,"Moon-Hwan Lee, KAIST ; et al. Seijin Cha, KAIST Tek-Jin Nam, KAIST"
2015,CHI,Fluid Grouping: Quantifying Group Engagement around Interactive Tabletop Exhibits in the Wild,https://www.semanticscholar.org/paper/5482738e29bc4bc3af5b85ff232662ec42749e8b,"Florian Block, Harvard University ; et al. James Hammerman, Terc Michael Horn, Northwestern University Amy Spiegel, University of Nebraska–Lincoln Jonathan Christiansen, Terc Brenda Phillips, Harvard University Judy Diamond, Bulletin of the University of Nebraska State Museum E. Margaret Evans, University of Michigan Chia Shen, Harvard University"
2015,CHI,Resilience Mitigates the Negative Effects of Adolescent Internet Addiction and Online Risk Exposure,https://www.semanticscholar.org/paper/0838720afb7db595c8d3b22aac36d3f67696c109,"Pamela Wisniewski, Pennsylvania State University ; et al. Haiyan Jia, Pennsylvania State University Na Wang, Pennsylvania State University Saijing Zheng, Pennsylvania State University Heng Xu, Pennsylvania State University Mary Beth Rosson, Pennsylvania State University John Carroll, Pennsylvania State University"
2015,CHI,BaseLase: An Interactive Focus+Context Laser Floor,https://www.semanticscholar.org/paper/fea938d28c56a26ec7c3cb84e266e63b4613df1f,"Jörg Müller, Aarhus University ; et al. Dieter Eberle, Technical University of Berlin Constantin Schmidt, Technical University of Berlin"
2015,CHI,Tiree Energy Pulse: Exploring Renewable Energy Forecasts on the Edge of the Grid,https://www.semanticscholar.org/paper/5d38e6bb1116e6984ed6b2b04457695505525ff7,"Will Simm, University of Lancaster ; et al. Maria Angela Ferrario, University of Lancaster Adrian Friday, University of Lancaster Peter Newman, University of Lancaster Stephen Forshaw, University of Lancaster Mike Hazas, University of Lancaster Alan Dix, University of Lancaster"
2015,CHI,"iSkin: Flexible, Stretchable and Visually Customizable On-Body Touch Sensors for Mobile Computing",https://www.semanticscholar.org/paper/c7e234c6aa04c6a4b60c07b3a93fb9e73e26e9e3,"Martin Weigel, Max Planck Institute for Informatics ; et al. Tong Lu, Carnegie Mellon University Gilles Bailly, Télécom Paris Antti Oulasvirta, Aalto University Carmel Majidi, Carnegie Mellon University Jürgen Steimle, Max Planck Institute for Informatics"
2015,CHI,Designing Political Deliberation Environments to Support Interactions in the Public Sphere,https://www.semanticscholar.org/paper/b239c9d8d0e0191da09966646c0000ade1386aed,"Bryan Semaan, Syracuse University ; et al. Heather Faucett, University of California, Irvine Scott P. Robertson, University of Hawaii at Manoa Misa Maruyama, University of Hawaii at Manoa Sara Douglas, University of Hawaii at Manoa"
2015,CHI,From User-Centered to Adoption-Centered Design: A Case Study of an HCI Research Innovation Becoming a Product,https://scholar.google.com/scholar?as_q=&num=10&btnG=Search+Scholar&as_epq=From+User-Centered+to+Adoption-Centered+Design:+A+Case+Study+of+an+HCI+Research+Innovation+Becoming+a+Product&as_oq=&as_eq=&as_occt=any&as_sauthors=Chilana,"Parmit K. Chilana, University of Waterloo ; et al. Andrew J. Ko, University of Washington Jacob Wobbrock, University of Washington"
2015,CHI,"Acoustruments: Passive, Acoustically-Driven, Interactive Controls for Handheld Devices",https://www.semanticscholar.org/paper/24978da5fe544ff167980fffafa73539fd6a2cf3,"Gierad Laput, Carnegie Mellon University ; et al. Eric Brockmeyer, Disney Research Scott E. Hudson, Carnegie Mellon University Chris Harrison, Carnegie Mellon University"
2015,CHI,"The Heart Work of Wikipedia: Gendered, Emotional Labor in the World's Largest Online Encyclopedia","https://scholar.google.com/scholar?as_q=&num=10&btnG=Search+Scholar&as_epq=The+Heart+Work+of+Wikipedia:+Gendered,+Emotional+Labor+in+the+World's+Largest+Online+Encyclopedia&as_oq=&as_eq=&as_occt=any&as_sauthors=Menking","Amanda Menking, University of Washington Ingrid Erickson, Rutgers University"
2015,CHI,Unequal Representation and Gender Stereotypes in Image Search Results for Occupations,https://www.semanticscholar.org/paper/a140556b31bf5e566cf25301e2bc8422934257e5,"Matthew Kay, University of Washington ; et al. Cynthia Matuszek, University of Maryland, Baltimore County Sean A. Munson, University of Washington"
2015,CHI,Sharing is Caring: Assistive Technology Designs on Thingiverse,https://www.semanticscholar.org/paper/a3b2c700da67bccf500a7e8678c52ae1e4c453ac,"Erin Buehler, University of Maryland, Baltimore County ; et al. Stacy Branham, University of Maryland, Baltimore County Abdullah Ali, University of Maryland, Baltimore County Jeremy J. Chang, University of Maryland, Baltimore County Megan Kelly Hofmann, Colorado State University Amy Hurst, University of Maryland, Baltimore County Shaun K. Kane, University of Maryland, Baltimore County"
2015,CHI,"""I always assumed that I wasn't really that close to [her]"": Reasoning about Invisible Algorithms in News Feeds",https://scholar.google.com/scholar?as_q=&num=10&btnG=Search+Scholar&as_epq='I+always+assumed+that+I+wasn't+really+that+close+to+her':+Reasoning+about+Invisible+Algorithms+in+News+Feeds&as_oq=&as_eq=&as_occt=any&as_sauthors=Eslami,"Motahhare Eslami, University of Illinois at Urbana–Champaign ; et al. Aimee Rickman, California State University Kristen Vaccaro, University of Illinois at Urbana–Champaign Amirhossein Aleyasen, University of Illinois at Urbana–Champaign Andy Vuong, University of Illinois at Urbana–Champaign Karrie Karahalios, University of Illinois at Urbana–Champaign Kevin Hamilton, University of Illinois at Urbana–Champaign Christian Sandvig, University of Michigan"
2015,CHI,ColourID: Improving Colour Identification for People with Impaired Colour Vision,https://www.semanticscholar.org/paper/e7d9bc92f3338c388ecd259d2829d17e209b8fed,"David R. Flatla, University of Dundee ; et al. Alan R. Andrade, University of Dundee Ross D. Teviotdale, University of Dundee Dylan L. Knowles, University of Saskatchewan Craig Stewart, University of Dundee"
2015,ICML,Optimal and Adaptive Algorithms for Online Boosting,https://www.semanticscholar.org/paper/6eb5c71aeaf2588a965ad48b48ae827988c4a061,"Alina Beygelzimer, Yahoo ; et al. Satyen Kale, Yahoo Haipeng Luo, Princeton University"
2015,ICML,A Nearly-Linear Time Framework for Graph-Structured Sparsity,https://www.semanticscholar.org/paper/e74a1e87a0cbac606a81e9b5f8695d828c07f966,"Chinmay Hegde, Massachusetts Institute of Technology ; et al. Piotr Indyk, Massachusetts Institute of Technology Ludwig Schmid, Massachusetts Institute of Technology"
2015,ICSE,Views on Internal and External Validity in Empirical Software Engineering,https://www.semanticscholar.org/paper/2f9a1286e7af4ab7706ad8cfcc8c8742a1964939,"Janet Siegmund, University of Passau ; et al. Norbert Siegmund, University of Passau Sven Apel, University of Passau"
2015,ICSE,How Much Up-Front? A Grounded theory of Agile Architecture,https://www.semanticscholar.org/paper/a6ea3073800f62c81415095d36b0b49b81a5f822,"Michael Waterman, Specialised Architecture Services Ltd ; et al. James Noble, Victoria University of Wellington George Allan, Victoria University of Wellington"
2015,ICSE,When and Why Your Code Starts to Smell Bad,https://www.semanticscholar.org/paper/7b783d1a8d96c771bebede44cf11cd3a2e48d288,"Michele Tufano, College of William & Mary ; et al. Fabio Palomba, University of Salerno Gabriele Bavota, Free University of Bozen-Bolzano Rocco Oliveto, University of Molise Massimiliano Di Penta, University of Sannio Andrea De Lucia, University of Salerno Denys Poshyvanyk, College of William & Mary"
2015,ICSE,Alloy*: A General-Purpose Higher-Order Relational Constraint Solver,https://www.semanticscholar.org/paper/a2ed2bfa9b0529dcdab06b5a86b42429155d88d1,"Aleksandar Milicevic, Massachusetts Institute of Technology ; et al. Joseph P. Near, Massachusetts Institute of Technology Eunsuk Kang, Massachusetts Institute of Technology Daniel Jackson, Massachusetts Institute of Technology"
2015,ICSE,Why Good Developers Write Bad Code: An Observational Case Study of the Impacts of Organizational Factors on Software Quality,https://www.semanticscholar.org/paper/652dae6e427a4a7e69b687afadd23bdf22204e84,"Mathieu Lavallée & Pierre N. Robillard, Polytechnique Montréal"
2015,ICSE,CARAMEL: Detecting and Fixing Performance Problems That Have Non-Intrusive Fixes,https://www.semanticscholar.org/paper/0c1bf6da80dad0d272f3c87bc0e8ba365219b017,"Adrian Nistor, Chapman University ; et al. Po-Chun Chang, University of Wisconsin–Madison Cosmin Radoi, University of Illinois at Urbana–Champaign Shan Lu, University of Chicago"
2015,NeurIPS,Competitive Distribution Estimation: Why is Good-Turing Good,https://scholar.google.com/scholar?as_q=&num=10&btnG=Search+Scholar&as_epq=Competitive+Distribution+Estimation:+Why+is+Good-Turing+Good&as_oq=&as_eq=&as_occt=any&as_sauthors=Orlitsky,"Alon Orlitsky & Ananda Suresh, University of California, San Diego"
2015,NeurIPS,Fast Convergence of Regularized Learning in Games,https://scholar.google.com/scholar?as_q=&num=10&btnG=Search+Scholar&as_epq=Fast+Convergence+of+Regularized+Learning+in+Games&as_oq=&as_eq=&as_occt=any&as_sauthors=Syrgkanis,"Vasilis Syrgkanis, Microsoft ; et al. Alekh Agarwal, Microsoft Haipeng Luo, Princeton University Robert Schapire, Microsoft"
2015,PLDI,Automatically Improving Accuracy for Floating Point Expressions,https://www.semanticscholar.org/paper/307fb6c6cfc456ab3e510c08fde39e6e3574fe5d,"Pavel Panchekha, University of Washington ; et al. Alex Sanchez-Stern, University of Washington James R. Wilcox, University of Washington Zachary Tatlock, University of Washington"
